timestamp,posture,decibel_level,ambient_light
2025/10/20 10:13:22,lying,16,148
2025/10/20 10:13:32,lying,21,154
2025/10/20 10:13:42,lying,19,137
2025/10/20 10:13:52,lying,18,146
2025/10/20 10:14:02,lying,17,163
2025/10/20 10:14:12,lying,22,137
2025/10/20 10:14:22,lying,19,161
2025/10/20 10:14:32,lying,19,161
2025/10/20 10:14:42,lying,20,155
2025/10/20 10:14:52,lying,23,148
2025/10/20 10:15:02,lying,24,166
2025/10/20 10:15:12,lying,17,142
2025/10/20 10:15:22,lying,16,159
2025/10/20 10:15:32,lying,17,155
2025/10/20 10:15:42,lying,21,160
2025/10/20 10:15:52,lying,20,149
2025/10/20 10:16:02,lying,17,166
2025/10/20 10:16:12,lying,16,135
2025/10/20 10:16:22,lying,17,160
2025/10/20 10:16:32,lying,20,168
2025/10/20 10:16:42,lying,22,140
2025/10/20 10:16:52,lying,22,146
2025/10/20 10:17:02,lying,22,137
2025/10/20 10:17:12,lying,23,141
2025/10/20 10:17:22,lying,17,149
2025/10/20 10:17:32,lying,23,154
2025/10/20 10:17:42,lying,23,166
2025/10/20 10:17:52,lying,15,167
2025/10/20 10:18:02,lying,22,154
2025/10/20 10:18:12,lying,20,143
2025/10/20 10:18:22,lying,22,143
2025/10/20 10:18:32,lying,19,141
2025/10/20 10:18:42,lying,16,152
2025/10/20 10:18:52,lying,23,154
2025/10/20 10:19:02,lying,23,141
2025/10/20 10:19:12,lying,22,169
2025/10/20 10:19:22,lying,24,156
2025/10/20 10:19:32,lying,15,151
2025/10/20 10:19:42,lying,18,158
2025/10/20 10:19:52,lying,18,153
2025/10/20 10:20:02,lying,24,134
2025/10/20 10:20:12,unknown,20,150
2025/10/20 10:20:22,lying,20,134
2025/10/20 10:20:32,lying,16,163
2025/10/20 10:20:42,lying,17,153
2025/10/20 10:20:52,lying,22,132
2025/10/20 10:21:02,lying,16,167
2025/10/20 10:21:12,lying,19,145
2025/10/20 10:21:22,lying,22,157
2025/10/20 10:21:32,lying,20,132
2025/10/20 10:21:42,lying,16,164
2025/10/20 10:21:52,lying,16,137
2025/10/20 10:22:02,lying,16,144
2025/10/20 10:22:12,lying,21,165
2025/10/20 10:22:22,lying,23,131
2025/10/20 10:22:32,lying,24,166
2025/10/20 10:22:42,lying,15,141
2025/10/20 10:22:52,lying,17,156
2025/10/20 10:23:02,lying,16,146
2025/10/20 10:23:12,lying,23,146
2025/10/20 10:23:22,lying,24,142
2025/10/20 10:23:32,lying,17,144
2025/10/20 10:23:42,lying,21,149
2025/10/20 10:23:52,lying,17,169
2025/10/20 10:24:02,lying,16,159
2025/10/20 10:24:12,lying,23,152
2025/10/20 10:24:22,lying,15,154
2025/10/20 10:24:32,lying,31,148
2025/10/20 10:24:42,lying,34,153
2025/10/20 10:24:52,lying,34,144
2025/10/20 10:25:02,lying,28,131
2025/10/20 10:25:12,lying,33,131
2025/10/20 10:25:22,lying,30,162
2025/10/20 10:25:32,lying,14,169
2025/10/20 10:25:42,lying,12,143
2025/10/20 10:25:52,lying,15,151
2025/10/20 10:26:02,lying,23,136
2025/10/20 10:26:12,lying,15,138
2025/10/20 10:26:22,sitting,46,147
2025/10/20 10:26:32,sitting,43,137
2025/10/20 10:26:42,lying,39,140
2025/10/20 10:26:52,lying,46,150
2025/10/20 10:27:02,lying,43,150
2025/10/20 10:27:12,lying,47,168
2025/10/20 10:27:22,lying,54,167
2025/10/20 10:27:32,lying,39,142
2025/10/20 10:27:42,lying,43,141
2025/10/20 10:27:52,lying,46,133
2025/10/20 10:28:02,lying,45,168
2025/10/20 10:28:12,lying,45,146
2025/10/20 10:28:22,lying,45,146
2025/10/20 10:28:32,lying,45,160
2025/10/20 10:28:42,lying,45,137
2025/10/20 10:28:52,lying,45,135
2025/10/20 10:29:02,lying,45,166
2025/10/20 10:29:12,lying,45,161
2025/10/20 10:29:22,lying,46,148
2025/10/20 10:29:32,lying,45,166
2025/10/20 10:29:42,lying,45,137
2025/10/20 10:29:52,lying,45,140
2025/10/20 10:30:02,lying,45,137
2025/10/20 10:30:12,lying,46,161
2025/10/20 10:30:22,lying,43,137
2025/10/20 10:30:32,lying,45,142
2025/10/20 10:30:42,lying,45,168
2025/10/20 10:30:52,lying,45,155
2025/10/20 10:31:02,lying,46,142
2025/10/20 10:31:12,lying,43,166
2025/10/20 10:31:22,lying,47,146
2025/10/20 10:31:32,lying,47,156
2025/10/20 10:31:42,lying,47,130
2025/10/20 10:31:52,lying,47,166
2025/10/20 10:32:02,lying,47,150
2025/10/20 10:32:12,lying,47,153
2025/10/20 10:32:22,lying,47,133
2025/10/20 10:32:32,lying,47,133
2025/10/20 10:32:42,lying,47,139
2025/10/20 10:32:52,lying,43,161
2025/10/20 10:33:02,lying,47,154
2025/10/20 10:33:12,lying,47,161
2025/10/20 10:33:22,lying,47,169
2025/10/20 10:33:32,lying,47,137
2025/10/20 10:33:42,lying,46,133
2025/10/20 10:33:52,sitting,48,155
2025/10/20 10:34:02,sitting,43,147
2025/10/20 10:34:12,lying,49,138
2025/10/20 10:34:22,lying,46,156
2025/10/20 10:34:32,lying,47,133
2025/10/20 10:34:42,lying,41,160
2025/10/20 10:34:52,lying,47,132
2025/10/20 10:35:02,lying,47,132
2025/10/20 10:35:12,lying,46,166
2025/10/20 10:35:22,lying,56,138
2025/10/20 10:35:32,unknown,55,161
2025/10/20 10:35:42,lying,53,167
2025/10/20 10:35:52,lying,52,162
2025/10/20 10:36:02,lying,55,144
2025/10/20 10:36:12,lying,58,149
2025/10/20 10:36:22,lying,55,157
2025/10/20 10:36:32,lying,57,165
2025/10/20 10:36:42,lying,50,135
2025/10/20 10:36:52,lying,56,136
2025/10/20 10:37:02,lying,51,166
2025/10/20 10:37:12,lying,63,155
2025/10/20 10:37:22,lying,58,165
2025/10/20 10:37:32,lying,54,138
2025/10/20 10:37:42,lying,56,161
2025/10/20 10:37:52,lying,59,152
2025/10/20 10:38:02,lying,54,169
2025/10/20 10:38:12,lying,49,148
2025/10/20 10:38:22,lying,48,148
2025/10/20 10:38:32,lying,51,152
2025/10/20 10:38:42,lying,52,156
2025/10/20 10:38:52,lying,48,158
2025/10/20 10:39:02,lying,55,156
2025/10/20 10:39:12,lying,55,157
2025/10/20 10:39:22,lying,56,161
2025/10/20 10:39:32,lying,56,165
2025/10/20 10:39:42,lying,51,161
2025/10/20 10:39:52,lying,56,156
2025/10/20 10:40:02,lying,52,131
2025/10/20 10:40:12,lying,58,163
2025/10/20 10:40:22,lying,53,168
2025/10/20 10:40:32,unknown,51,135
2025/10/20 10:40:42,unknown,57,147
2025/10/20 10:40:52,lying,54,141
2025/10/20 10:41:02,lying,58,133
2025/10/20 10:41:12,lying,51,132
2025/10/20 10:41:22,unknown,64,168
2025/10/20 10:41:32,lying,53,131
2025/10/20 10:41:42,lying,57,145
2025/10/20 10:41:52,lying,54,144
2025/10/20 10:42:02,lying,51,140
2025/10/20 10:42:12,lying,57,149
2025/10/20 10:42:22,lying,53,139
2025/10/20 10:42:32,lying,57,133
2025/10/20 10:42:42,lying,47,164
2025/10/20 10:42:52,lying,47,142
2025/10/20 10:43:02,lying,43,147
2025/10/20 10:43:12,lying,47,146
2025/10/20 10:43:22,lying,47,142
2025/10/20 10:43:32,lying,47,136
2025/10/20 10:43:42,lying,47,132
2025/10/20 10:43:52,lying,46,135
2025/10/20 10:44:02,lying,48,166
2025/10/20 10:44:12,lying,43,161
2025/10/20 10:44:22,lying,49,137
2025/10/20 10:44:32,lying,46,161
2025/10/20 10:44:42,lying,47,167
2025/10/20 10:44:52,lying,41,151
2025/10/20 10:45:02,lying,47,155
2025/10/20 10:45:12,lying,47,153
2025/10/20 10:45:22,lying,46,109
2025/10/20 10:45:32,lying,56,118
2025/10/20 10:45:42,lying,55,108
2025/10/20 10:45:52,lying,53,138
2025/10/20 10:46:02,lying,52,150
2025/10/20 10:46:12,lying,55,104
2025/10/20 10:46:22,lying,58,135
2025/10/20 10:46:32,lying,55,107
2025/10/20 10:46:42,lying,57,103
2025/10/20 10:46:52,lying,50,150
2025/10/20 10:47:02,lying,56,145
2025/10/20 10:47:12,lying,51,138
2025/10/20 10:47:22,lying,63,157
2025/10/20 10:47:32,lying,58,115
2025/10/20 10:47:42,lying,54,151
2025/10/20 10:47:52,lying,56,140
2025/10/20 10:48:02,lying,59,117
2025/10/20 10:48:12,lying,54,102
2025/10/20 10:48:22,lying,49,147
2025/10/20 10:48:32,lying,48,105
2025/10/20 10:48:42,lying,51,130
2025/10/20 10:48:52,lying,52,104
2025/10/20 10:49:02,lying,48,134
2025/10/20 10:49:12,lying,55,111
2025/10/20 10:49:22,lying,55,139
2025/10/20 10:49:32,lying,56,147
2025/10/20 10:49:42,lying,56,141
2025/10/20 10:49:52,lying,51,137
2025/10/20 10:50:02,lying,56,156
2025/10/20 10:50:12,lying,52,118
2025/10/20 10:50:22,lying,58,136
2025/10/20 10:50:32,lying,53,117
2025/10/20 10:50:42,lying,51,103
2025/10/20 10:50:52,lying,57,118
2025/10/20 10:51:02,lying,54,151
2025/10/20 10:51:12,lying,58,139
2025/10/20 10:51:22,lying,51,154
2025/10/20 10:51:32,lying,64,148
2025/10/20 10:51:42,lying,53,113
2025/10/20 10:51:52,lying,57,105
2025/10/20 10:52:02,lying,56,136
2025/10/20 10:52:12,lying,45,119
2025/10/20 10:52:22,lying,51,113
2025/10/20 10:52:32,lying,44,119
2025/10/20 10:52:42,lying,59,143
2025/10/20 10:52:52,lying,40,134
2025/10/20 10:53:02,lying,58,133
2025/10/20 10:53:12,lying,42,119
2025/10/20 10:53:22,lying,53,110
2025/10/20 10:53:32,lying,48,118
2025/10/20 10:53:42,lying,59,141
2025/10/20 10:53:52,unknown,43,101
2025/10/20 10:54:02,lying,49,153
2025/10/20 10:54:12,lying,52,118
2025/10/20 10:54:22,lying,41,156
2025/10/20 10:54:32,lying,54,147
2025/10/20 10:54:42,lying,53,123
2025/10/20 10:54:52,lying,52,145
2025/10/20 10:55:02,lying,49,115
2025/10/20 10:55:12,lying,46,144
2025/10/20 10:55:22,lying,43,116
2025/10/20 10:55:32,lying,46,116
2025/10/20 10:55:42,lying,49,114
2025/10/20 10:55:52,lying,54,146
2025/10/20 10:56:02,lying,41,158
2025/10/20 10:56:12,lying,55,151
2025/10/20 10:56:22,lying,48,110
2025/10/20 10:56:32,lying,39,103
2025/10/20 10:56:42,lying,43,141
2025/10/20 10:56:52,lying,41,158
2025/10/20 10:57:02,lying,39,141
2025/10/20 10:57:12,lying,39,113
2025/10/20 10:57:22,lying,36,113
2025/10/20 10:57:32,lying,39,146
2025/10/20 10:57:42,lying,42,143
2025/10/20 10:57:52,lying,35,156
2025/10/20 10:58:02,lying,44,109
2025/10/20 10:58:12,lying,43,143
2025/10/20 10:58:22,lying,42,115
2025/10/20 10:58:32,lying,41,118
2025/10/20 10:58:42,lying,36,138
2025/10/20 10:58:52,lying,37,106
2025/10/20 10:59:02,lying,42,114
2025/10/20 10:59:12,lying,35,147
2025/10/20 10:59:22,lying,41,156
2025/10/20 10:59:32,lying,39,146
2025/10/20 10:59:42,lying,38,107
2025/10/20 10:59:52,lying,43,138
2025/10/20 11:00:02,lying,38,145
2025/10/20 11:00:12,lying,42,105
2025/10/20 11:00:22,lying,36,134
2025/10/20 11:00:32,lying,35,101
2025/10/20 11:00:42,lying,39,107
2025/10/20 11:00:52,lying,36,156
2025/10/20 11:01:02,lying,40,118
2025/10/20 11:01:12,lying,38,100
2025/10/20 11:01:22,lying,43,117
2025/10/20 11:01:32,lying,44,106
2025/10/20 11:01:42,lying,40,113
2025/10/20 11:01:52,lying,37,147
2025/10/20 11:02:02,lying,36,145
2025/10/20 11:02:12,lying,43,139
2025/10/20 11:02:22,lying,43,114
2025/10/20 11:02:32,lying,41,131
2025/10/20 11:02:42,lying,41,156
2025/10/20 11:02:52,lying,42,133
2025/10/20 11:03:02,lying,37,144
2025/10/20 11:03:12,lying,39,140
2025/10/20 11:03:22,lying,39,124
2025/10/20 11:03:32,lying,40,117
2025/10/20 11:03:42,lying,42,154
2025/10/20 11:03:52,lying,38,114
2025/10/20 11:04:02,lying,40,109
2025/10/20 11:04:12,lying,42,115
2025/10/20 11:04:22,lying,39,136
2025/10/20 11:04:32,lying,44,133
2025/10/20 11:04:42,lying,44,109
2025/10/20 11:04:52,lying,43,133
2025/10/20 11:05:02,lying,39,116
2025/10/20 11:05:12,lying,40,135
2025/10/20 11:05:22,lying,40,150
2025/10/20 11:05:32,lying,42,149
2025/10/20 11:05:42,lying,40,102
2025/10/20 11:05:52,lying,41,146
2025/10/20 11:06:02,lying,43,110
2025/10/20 11:06:12,lying,37,117
2025/10/20 11:06:22,lying,43,107
2025/10/20 11:06:32,lying,41,115
2025/10/20 11:06:42,lying,42,131
2025/10/20 11:06:52,lying,39,156
2025/10/20 11:07:02,lying,40,115
2025/10/20 11:07:12,lying,42,117
2025/10/20 11:07:22,lying,35,131
2025/10/20 11:07:32,lying,36,151
2025/10/20 11:07:42,lying,37,118
2025/10/20 11:07:52,lying,44,110
2025/10/20 11:08:02,sitting,35,137
2025/10/20 11:08:12,sitting,39,115
2025/10/20 11:08:22,sitting,43,243
2025/10/20 11:08:32,sitting,35,211
2025/10/20 11:08:42,sitting,42,230
2025/10/20 11:08:52,sitting,38,232
2025/10/20 11:09:02,sitting,43,214
2025/10/20 11:09:12,sitting,39,228
2025/10/20 11:09:22,sitting,41,200
2025/10/20 11:09:32,sitting,39,223
2025/10/20 11:09:42,sitting,37,204
2025/10/20 11:09:52,sitting,36,202
2025/10/20 11:10:02,sitting,42,219
2025/10/20 11:10:12,sitting,36,254
2025/10/20 11:10:22,sitting,42,234
2025/10/20 11:10:32,sitting,35,239
2025/10/20 11:10:42,standing,35,228
2025/10/20 11:10:52,standing,37,683
2025/10/20 11:11:02,standing,36,672
2025/10/20 11:11:12,standing,38,658
2025/10/20 11:11:22,standing,41,635
2025/10/20 11:11:32,standing,35,646
2025/10/20 11:11:42,standing,44,633
2025/10/20 11:11:52,standing,38,665
2025/10/20 11:12:02,standing,39,647
2025/10/20 11:12:12,standing,38,664
2025/10/20 11:12:22,standing,40,638
2025/10/20 11:12:32,standing,44,648
2025/10/20 11:12:42,standing,38,658
2025/10/20 11:12:52,standing,38,676
2025/10/20 11:13:02,standing,41,697
2025/10/20 11:13:12,standing,43,668
2025/10/20 11:13:22,standing,38,644
2025/10/20 11:13:32,standing,40,682
2025/10/20 11:13:42,standing,35,664
2025/10/20 11:13:52,standing,35,681
2025/10/20 11:14:02,standing,35,686
2025/10/20 11:14:12,standing,41,647
2025/10/20 11:14:22,standing,37,668
2025/10/20 11:14:32,standing,42,675
2025/10/20 11:14:42,standing,35,686
2025/10/20 11:14:52,standing,41,682
2025/10/20 11:15:02,standing,43,697
2025/10/20 11:15:12,unknown,37,653
2025/10/20 11:15:22,unknown,42,655
2025/10/20 11:15:32,unknown,43,696
2025/10/20 11:15:42,unknown,38,680
2025/10/20 11:15:52,unknown,44,701
2025/10/20 11:16:02,unknown,35,685
2025/10/20 11:16:12,unknown,41,658
2025/10/20 11:16:22,unknown,38,687
2025/10/20 11:16:32,unknown,38,658
2025/10/20 11:16:42,unknown,40,653
2025/10/20 11:16:52,unknown,41,686
2025/10/20 11:17:02,unknown,44,692
2025/10/20 11:17:12,unknown,38,686
2025/10/20 11:17:22,unknown,42,698
2025/10/20 11:17:32,unknown,40,654
2025/10/20 11:17:42,unknown,39,665
2025/10/20 11:17:52,unknown,37,668
2025/10/20 11:18:02,unknown,39,663
2025/10/20 11:18:12,unknown,41,658
2025/10/20 11:18:22,unknown,44,713
2025/10/20 11:18:32,unknown,42,690
2025/10/20 11:18:42,unknown,36,715
2025/10/20 11:18:52,unknown,43,698
2025/10/20 11:19:02,unknown,40,661
2025/10/20 11:19:12,unknown,43,710
2025/10/20 11:19:22,unknown,38,665
2025/10/20 11:19:32,unknown,44,663
2025/10/20 11:19:42,unknown,38,682
2025/10/20 11:19:52,unknown,39,698
2025/10/20 11:20:02,unknown,37,670
2025/10/20 11:20:12,unknown,36,699
2025/10/20 11:20:22,unknown,43,706
2025/10/20 11:20:32,unknown,42,685
2025/10/20 11:20:42,unknown,41,691
2025/10/20 11:20:52,unknown,41,676
2025/10/20 11:21:02,unknown,35,667
2025/10/20 11:21:12,unknown,36,704
2025/10/20 11:21:22,unknown,40,727
2025/10/20 11:21:32,unknown,37,716
2025/10/20 11:21:42,unknown,41,678
2025/10/20 11:21:52,unknown,41,697
2025/10/20 11:22:02,unknown,38,681
2025/10/20 11:22:12,unknown,39,694
2025/10/20 11:22:22,unknown,43,687
2025/10/20 11:22:32,unknown,38,687
2025/10/20 11:22:42,unknown,39,710
2025/10/20 11:22:52,unknown,38,725
2025/10/20 11:23:02,unknown,35,682
2025/10/20 11:23:12,unknown,44,680
2025/10/20 11:23:22,unknown,42,702
2025/10/20 11:23:32,unknown,36,705
2025/10/20 11:23:42,unknown,38,710
2025/10/20 11:23:52,unknown,40,680
2025/10/20 11:24:02,unknown,36,706
2025/10/20 11:24:12,unknown,42,702
2025/10/20 11:24:22,unknown,44,695
2025/10/20 11:24:32,unknown,37,729
2025/10/20 11:24:42,unknown,37,733
2025/10/20 11:24:52,unknown,38,685
2025/10/20 11:25:02,unknown,41,724
2025/10/20 11:25:12,unknown,39,689
2025/10/20 11:25:22,unknown,41,739
2025/10/20 11:25:32,unknown,39,704
2025/10/20 11:25:42,unknown,39,740
2025/10/20 11:25:52,unknown,39,695
2025/10/20 11:26:02,unknown,44,721
2025/10/20 11:26:12,unknown,38,715
2025/10/20 11:26:22,unknown,44,692
2025/10/20 11:26:32,unknown,42,744
2025/10/20 11:26:42,unknown,43,721
2025/10/20 11:26:52,unknown,37,740
2025/10/20 11:27:02,unknown,38,731
2025/10/20 11:27:12,unknown,39,731
2025/10/20 11:27:22,unknown,40,721
2025/10/20 11:27:32,unknown,44,695
2025/10/20 11:27:42,unknown,44,729
2025/10/20 11:27:52,unknown,41,714
2025/10/20 11:28:02,unknown,42,731
2025/10/20 11:28:12,unknown,36,747
2025/10/20 11:28:22,unknown,36,695
2025/10/20 11:28:32,unknown,38,732
2025/10/20 11:28:42,unknown,44,712
2025/10/20 11:28:52,unknown,35,728
2025/10/20 11:29:02,unknown,38,727
2025/10/20 11:29:12,unknown,42,751
2025/10/20 11:29:22,unknown,42,725
2025/10/20 11:29:32,unknown,42,747
2025/10/20 11:29:42,unknown,40,748
2025/10/20 11:29:52,unknown,35,731
2025/10/20 11:30:02,unknown,43,721
2025/10/20 11:30:12,unknown,36,724
2025/10/20 11:30:22,unknown,35,755
2025/10/20 11:30:32,unknown,38,702
2025/10/20 11:30:42,unknown,39,754
2025/10/20 11:30:52,unknown,42,761
2025/10/20 11:31:02,standing,37,725
2025/10/20 11:31:12,standing,39,716
2025/10/20 11:31:22,standing,39,744
2025/10/20 11:31:32,standing,43,755
2025/10/20 11:31:42,standing,38,711
2025/10/20 11:31:52,standing,35,713
2025/10/20 11:32:02,standing,43,721
2025/10/20 11:32:12,standing,39,714
2025/10/20 11:32:22,standing,41,709
2025/10/20 11:32:32,standing,44,714
2025/10/20 11:32:42,standing,36,732
2025/10/20 11:32:52,standing,41,755
2025/10/20 11:33:02,standing,42,736
2025/10/20 11:33:12,standing,43,748
2025/10/20 11:33:22,standing,42,743
2025/10/20 11:33:32,standing,41,717
2025/10/20 11:33:42,standing,41,756
2025/10/20 11:33:52,standing,37,746
2025/10/20 11:34:02,standing,36,738
2025/10/20 11:34:12,standing,39,765
2025/10/20 11:34:22,standing,42,740
2025/10/20 11:34:32,standing,36,757
2025/10/20 11:34:42,standing,43,750
2025/10/20 11:34:52,standing,44,742
2025/10/20 11:35:02,standing,39,769
2025/10/20 11:35:12,standing,39,775
2025/10/20 11:35:22,standing,37,746
2025/10/20 11:35:32,standing,39,751
2025/10/20 11:35:42,standing,38,731
2025/10/20 11:35:52,standing,44,773
2025/10/20 11:36:02,standing,38,754
2025/10/20 11:36:12,standing,42,777
2025/10/20 11:36:22,standing,39,740
2025/10/20 11:36:32,standing,39,726
2025/10/20 11:36:42,standing,40,777
2025/10/20 11:36:52,standing,41,758
2025/10/20 11:37:02,standing,43,768
2025/10/20 11:37:12,standing,43,759
2025/10/20 11:37:22,standing,35,775
2025/10/20 11:37:32,standing,42,731
2025/10/20 11:37:42,standing,40,782
2025/10/20 11:37:52,standing,43,741
2025/10/20 11:38:02,standing,42,736
2025/10/20 11:38:12,standing,37,758
2025/10/20 11:38:22,standing,39,775
2025/10/20 11:38:32,standing,40,768
2025/10/20 11:38:42,standing,42,775
2025/10/20 11:38:52,standing,35,758
2025/10/20 11:39:02,standing,40,755
2025/10/20 11:39:12,standing,38,733
2025/10/20 11:39:22,standing,44,785
2025/10/20 11:39:32,standing,41,753
2025/10/20 11:39:42,standing,35,763
2025/10/20 11:39:52,standing,40,789
2025/10/20 11:40:02,standing,41,760
2025/10/20 11:40:12,standing,44,767
2025/10/20 11:40:22,standing,39,740
2025/10/20 11:40:32,standing,43,760
2025/10/20 11:40:42,standing,39,779
2025/10/20 11:40:52,standing,42,747
2025/10/20 11:41:02,standing,37,784
2025/10/20 11:41:12,standing,37,788
2025/10/20 11:41:22,standing,42,753
2025/10/20 11:41:32,standing,36,776
2025/10/20 11:41:42,standing,40,758
2025/10/20 11:41:52,standing,36,783
2025/10/20 11:42:02,standing,36,764
2025/10/20 11:42:12,unknown,37,790
2025/10/20 11:42:22,standing,38,782
2025/10/20 11:42:32,standing,38,772
2025/10/20 11:42:42,standing,39,769
2025/10/20 11:42:52,standing,39,767
2025/10/20 11:43:02,standing,42,745
2025/10/20 11:43:12,standing,41,791
2025/10/20 11:43:22,standing,39,785
2025/10/20 11:43:32,standing,37,759
2025/10/20 11:43:42,standing,38,770
2025/10/20 11:43:52,standing,43,797
2025/10/20 11:44:02,standing,44,761
2025/10/20 11:44:12,standing,42,781
2025/10/20 11:44:22,standing,43,779
2025/10/20 11:44:32,standing,44,774
2025/10/20 11:44:42,standing,36,806
2025/10/20 11:44:52,standing,38,767
2025/10/20 11:45:02,standing,44,782
2025/10/20 11:45:12,standing,43,781
2025/10/20 11:45:22,standing,41,790
2025/10/20 11:45:32,standing,42,766
2025/10/20 11:45:42,standing,44,808
2025/10/20 11:45:52,standing,38,791
2025/10/20 11:46:02,standing,42,813
2025/10/20 11:46:12,standing,42,789
2025/10/20 11:46:22,standing,36,795
2025/10/20 11:46:32,standing,40,763
2025/10/20 11:46:42,standing,35,817
2025/10/20 11:46:52,standing,40,784
2025/10/20 11:47:02,standing,43,767
2025/10/20 11:47:12,standing,37,791
2025/10/20 11:47:22,standing,35,767
2025/10/20 11:47:32,standing,44,794
2025/10/20 11:47:42,standing,42,775
2025/10/20 11:47:52,standing,40,803
2025/10/20 11:48:02,standing,38,818
2025/10/20 11:48:12,standing,37,791
2025/10/20 11:48:22,standing,36,770
2025/10/20 11:48:32,standing,35,775
2025/10/20 11:48:42,standing,36,802
2025/10/20 11:48:52,standing,36,780
2025/10/20 11:49:02,standing,41,800
2025/10/20 11:49:12,standing,39,772
2025/10/20 11:49:22,standing,41,822
2025/10/20 11:49:32,standing,38,785
2025/10/20 11:49:42,standing,36,807
2025/10/20 11:49:52,standing,40,828
2025/10/20 11:50:02,standing,41,815
2025/10/20 11:50:12,standing,40,824
2025/10/20 11:50:22,standing,38,783
2025/10/20 11:50:32,standing,41,797
2025/10/20 11:50:42,standing,36,773
2025/10/20 11:50:52,standing,36,832
2025/10/20 11:51:02,standing,39,832
2025/10/20 11:51:12,standing,41,832
2025/10/20 11:51:22,standing,39,793
2025/10/20 11:51:32,standing,37,790
2025/10/20 11:51:42,standing,38,800
2025/10/20 11:51:52,standing,43,819
2025/10/20 11:52:02,standing,35,799
2025/10/20 11:52:12,standing,38,809
2025/10/20 11:52:22,standing,42,826
2025/10/20 11:52:32,standing,37,784
2025/10/20 11:52:42,standing,35,819
2025/10/20 11:52:52,standing,36,799
2025/10/20 11:53:02,standing,40,834
2025/10/20 11:53:12,standing,40,836
2025/10/20 11:53:22,standing,37,809
2025/10/20 11:53:32,standing,42,792
2025/10/20 11:53:42,standing,37,813
2025/10/20 11:53:52,standing,40,843
2025/10/20 11:54:02,standing,36,825
2025/10/20 11:54:12,standing,39,800
2025/10/20 11:54:22,standing,44,825
2025/10/20 11:54:32,standing,42,810
2025/10/20 11:54:42,standing,41,825
2025/10/20 11:54:52,standing,38,814
2025/10/20 11:55:02,standing,37,841
2025/10/20 11:55:12,standing,42,842
2025/10/20 11:55:22,standing,36,826
2025/10/20 11:55:32,standing,37,848
2025/10/20 11:55:42,standing,40,825
2025/10/20 11:55:52,standing,40,838
2025/10/20 11:56:02,standing,43,822
2025/10/20 11:56:12,standing,35,804
2025/10/20 11:56:22,standing,43,842
2025/10/20 11:56:32,standing,42,806
2025/10/20 11:56:42,standing,42,803
2025/10/20 11:56:52,standing,43,844
2025/10/20 11:57:02,standing,39,847
2025/10/20 11:57:12,standing,44,852
2025/10/20 11:57:22,standing,35,806
2025/10/20 11:57:32,standing,41,845
2025/10/20 11:57:42,standing,38,803
2025/10/20 11:57:52,standing,42,829
2025/10/20 11:58:02,standing,36,843
2025/10/20 11:58:12,standing,43,805
2025/10/20 11:58:22,standing,38,834
2025/10/20 11:58:32,standing,42,840
2025/10/20 11:58:42,standing,42,861
2025/10/20 11:58:52,standing,44,853
2025/10/20 11:59:02,standing,39,860
2025/10/20 11:59:12,standing,43,821
2025/10/20 11:59:22,standing,42,849
2025/10/20 11:59:32,standing,36,813
2025/10/20 11:59:42,standing,39,807
2025/10/20 11:59:52,standing,39,839
2025/10/20 12:00:02,standing,42,823
2025/10/20 12:00:12,unknown,40,861
2025/10/20 12:00:22,standing,42,855
2025/10/20 12:00:32,standing,43,853
2025/10/20 12:00:42,standing,44,811
2025/10/20 12:00:52,standing,40,856
2025/10/20 12:01:02,standing,38,831
2025/10/20 12:01:12,standing,40,852
2025/10/20 12:01:22,standing,43,843
2025/10/20 12:01:32,standing,42,867
2025/10/20 12:01:42,standing,40,847
2025/10/20 12:01:52,standing,35,848
2025/10/20 12:02:02,standing,40,840
2025/10/20 12:02:12,standing,38,829
2025/10/20 12:02:22,standing,39,819
2025/10/20 12:02:32,standing,40,873
2025/10/20 12:02:42,standing,41,872
2025/10/20 12:02:52,standing,40,857
2025/10/20 12:03:02,standing,38,841
2025/10/20 12:03:12,standing,37,840
2025/10/20 12:03:22,standing,37,872
2025/10/20 12:03:32,standing,38,864
2025/10/20 12:03:42,standing,43,825
2025/10/20 12:03:52,standing,37,862
2025/10/20 12:04:02,standing,36,823
2025/10/20 12:04:12,standing,36,846
2025/10/20 12:04:22,standing,44,823
2025/10/20 12:04:32,standing,42,823
2025/10/20 12:04:42,standing,38,826
2025/10/20 12:04:52,standing,42,839
2025/10/20 12:05:02,standing,44,875
2025/10/20 12:05:12,standing,42,839
2025/10/20 12:05:22,standing,44,855
2025/10/20 12:05:32,standing,38,868
2025/10/20 12:05:42,standing,40,851
2025/10/20 12:05:52,standing,44,882
2025/10/20 12:06:02,standing,41,878
2025/10/20 12:06:12,standing,39,876
2025/10/20 12:06:22,standing,38,837
2025/10/20 12:06:32,standing,43,878
2025/10/20 12:06:42,standing,39,850
2025/10/20 12:06:52,standing,41,830
2025/10/20 12:07:02,standing,35,888
2025/10/20 12:07:12,standing,41,835
2025/10/20 12:07:22,standing,44,880
2025/10/20 12:07:32,standing,44,863
2025/10/20 12:07:42,standing,35,887
2025/10/20 12:07:52,standing,41,847
2025/10/20 12:08:02,standing,44,841
2025/10/20 12:08:12,standing,36,861
2025/10/20 12:08:22,standing,41,885
2025/10/20 12:08:32,standing,41,882
